Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),
Configuration Field Inputs,50,50,3,0,0,15,V1,v,10000,I2,c,100,I3,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Frequency,ROCOF,
 ,0.92,0.972906832285,-9.62320040093,0.271291467707,145.224327118,0.271291467707,145.224327118,49.8909330028,0.0116829694392,
 ,0.94,0.972850280707,-9.43003357796,0.271449650799,145.510850173,0.271449650799,145.510850173,49.8901028339,0.00824085578745,
 ,0.96,0.972797382323,-9.21008567895,0.271510956284,145.812422638,0.271510956284,145.812422638,49.8898883376,0.00383578339328,
 ,0.98,0.972749184749,-8.96240290492,0.271496173867,146.131669283,0.271496173867,146.131669283,49.8903791138,-0.0013640875631,
 ,1.0,0.972706574619,-8.6860774593,0.271430073725,146.471312231,0.271430073725,146.471312231,49.8916391587,-0.00716733364587,
 ,1.02,0.972670314548,-8.38026444272,0.271339039749,146.833957345,0.271339039749,146.833957345,49.8937053508,-0.0133666418625,
 ,1.04,0.972641084622,-8.04420084804,0.271248600645,147.221884926,0.271248600645,147.221884926,49.8965865542,-0.0197445728584,
 ,1.06,0.972619513744,-7.67722602674,0.271181077142,147.636859486,0.271181077142,147.636859486,49.9002632647,-0.026078409025,
 ,1.08,0.972606192027,-7.27880255998,0.271153549421,148.079974388,0.271153549421,148.079974388,49.9046878561,-0.0321450036216,
 ,1.1,0.972601662156,-6.84853612286,0.271176319442,148.551545943,0.271176319442,148.551545943,49.9097855773,-0.037726416765,
 ,1.12,0.972606393937,-6.38619275923,0.271252000055,149.051067748,0.271252000055,149.051067748,49.9154564844,-0.0426167673995,
 ,1.14,0.972620750655,-5.89171203095,0.271375309083,149.577230175,0.271375309083,149.577230175,49.921578464,-0.0466302904829,
 ,1.16,0.972644957478,-5.36521476825,0.27153358537,150.128002967,0.27153358537,150.128002967,49.9280114213,-0.0496101694112,
 ,1.18,0.972679080736,-4.80700458697,0.271707979798,150.700772446,0.271707979798,150.700772446,49.9346025879,-0.0514373715312,
 ,1.2,0.972723023234,-4.21756288157,0.271875213265,151.292519863,0.271875213265,151.292519863,49.9411927634,-0.0520384851569,
 ,1.22,0.97277653606,-3.5975375718,0.272009741945,151.900024799,0.272009741945,151.900024799,49.9476231616,-0.0513914802748,
 ,1.24,0.972839243216,-2.94772640044,0.272086133429,152.520077106,0.272086133429,152.520077106,49.9537424166,-0.049528434572,
 ,1.26,0.972910672962,-2.26905599764,0.272081439516,153.149682182,0.272081439516,153.149682182,49.9594132461,-0.0465345964392,
 ,1.28,0.972990289449,-1.56255821084,0.271977354206,153.786246662,0.271977354206,153.786246662,49.9645182794,-0.042543652994,
 ,1.3,0.97307751975,-0.829345337556,0.271761967805,154.427734113,0.271761967805,154.427734113,49.9689646481,-0.0377296259456,
 ,1.32,0.973171773806,-0.0705858946188,0.271430967214,155.072782559,0.271430967214,155.072782559,49.9726870808,-0.0322962915909,
 ,1.34,0.97327245712,0.712517574733,0.270988183817,155.720777531,0.270988183817,155.720777531,49.9756494087,-0.0264652950802,
 ,1.36,0.973378977545,1.51874739441,0.270445448889,156.371875895,0.270445448889,156.371875895,49.9778445448,-0.0204641509842,
 ,1.38,0.973490747963,2.34688540877,0.269821776607,157.026977295,0.269821776607,157.026977295,49.9792931114,-0.0145151195453,
 ,1.4,0.973607186307,3.19572282573,0.269141951441,157.687641973,0.269141951441,157.687641973,49.9800409525,-0.00882560884228,
 ,1.42,0.973727713828,4.06406506933,0.268434645415,158.355956485,0.268434645415,158.355956485,49.9801557807,-0.00358038911874,
 ,1.44,0.973851752071,4.95073183994,0.267730227368,159.034352436,0.267730227368,159.034352436,49.9797231869,0.00106438446621,
 ,1.46,0.973978719084,5.85455292301,0.267058448437,159.725387907,0.267058448437,159.725387907,49.9788422131,0.00498549958059,
 ,1.48,0.974108025652,6.77436057445,0.266446193743,160.431506194,0.266446193743,160.431506194,49.9776206607,0.00809553317092,
 ,1.5,0.97423907272,7.70897952941,0.265915480124,161.154791019,0.265915480124,161.154791019,49.9761703081,0.0103442865651,
 ,1.52,0.974371251242,8.65721581969,0.265481855139,161.89674041,0.265481855139,161.89674041,49.9746022235,0.0117187483772,
 ,1.54,0.974503945368,9.61784563663,0.265153316598,162.658081888,0.265153316598,162.658081888,49.9730223849,0.0122414476489,
 ,1.56,0.97463653931,10.5896054363,0.264929828154,163.438648878,0.264929828154,163.438648878,49.9715278278,0.0119671021306,
 ,1.58,0.974768427442,11.5711843511,0.264803458926,164.237332261,0.264803458926,164.237332261,49.9702035225,0.0109776424892,
