Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),
Configuration Field Inputs,50,50,2,0,0,15,V1,v,10000,I2,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Frequency,ROCOF,
 ,4.72,0.943769720349,-155.690613754,1.02261025272,175.093366874,49.8663567871,-0.0205039465877,
 ,4.74,0.943894170833,-155.199225488,1.02274509953,175.58475514,49.8691371097,-0.0215824347261,
 ,4.76,0.944025897137,-154.721589447,1.02288782997,176.062391181,49.872042875,-0.0226057817237,
 ,4.78,0.944164685375,-154.258054199,1.02303821229,176.525926429,49.8750606948,-0.0235391554896,
 ,4.8,0.944310321051,-153.80884511,1.02319601406,176.975135519,49.8781711109,-0.0243389022948,
 ,4.82,0.944462655819,-153.374052274,1.02336107455,177.409928355,49.8813480986,-0.0249558391394,
 ,4.84,0.944621656077,-152.953622209,1.02353335736,177.830358419,49.8845591136,-0.0253392175733,
 ,4.86,0.944787426134,-152.547353382,1.0237129755,178.236627246,49.8877657065,-0.025441036988,
 ,4.88,0.944960201652,-152.154895402,1.02390018432,178.629085226,49.8909246816,-0.0252203500671,
 ,4.9,0.945140312427,-151.775751505,1.02409534117,179.008229123,49.8939897309,-0.0246471975188,
 ,4.92,0.945328117093,-151.409283788,1.02429883464,179.37469684,49.8969134316,-0.0237058341723,
 ,4.94,0.945523915528,-151.054720531,1.02451098966,179.729260097,49.8996494652,-0.0223969622705,
 ,4.96,0.945727847505,-150.71116492,1.02473195769,-179.927184291,49.9021548927,-0.0207387662659,
 ,4.98,0.945939788026,-150.377604472,1.02496160327,-179.593623844,49.9043923141,-0.0187666404839,
 ,5.0,0.946159250692,-150.05292059,1.02519939939,-179.268939961,49.9063317462,-0.016531608806,
 ,5.02,0.94638531025,-149.735897753,1.02544434348,-178.951917125,49.9079520749,-0.0140975449688,
 ,5.04,0.946616554047,-149.425232095,1.0256949049,-178.641251466,49.9092419677,-0.011537403587,
 ,5.06,0.946851069619,-149.119539246,1.02594901141,-178.335558618,49.91020018,-0.00892875634957,
 ,5.08,0.947086472165,-148.81736158,1.02620407899,-178.033380952,49.91083523,-0.00634898709305,
 ,5.1,0.947319971628,-148.517175119,1.0264570845,-177.73319449,49.9111644755,-0.00387052801897,
 ,5.12,0.947548474818,-148.217396512,1.02670467637,-177.433415883,49.9112126663,-0.00155651463299,
 ,5.14,0.947768714106,-147.916390558,1.02694331398,-177.132409929,49.9110100902,0.000542800090804,
 ,5.16,0.9479773911,-147.612478726,1.02716942341,-176.828498098,49.9105904612,0.00239259714485,
 ,5.18,0.94817132195,-147.303949065,1.02737955483,-176.519968437,49.9099887163,0.00397482021584,
 ,5.2,0.948347570766,-146.989067753,1.0275705271,-176.205087124,49.9092388919,0.00528819358544,
 ,5.22,0.948503559213,-146.666092371,1.0277395465,-175.882111743,49.9083722421,0.00634694595692,
 ,5.24,0.948637143535,-146.333286821,1.02788429017,-175.549306192,49.9074157416,0.00717835842898,
 ,5.26,0.948746654535,-145.988937622,1.02800294949,-175.204956994,49.9063910809,0.00781934582283,
 ,5.28,0.948830900867,-145.631371242,1.02809423358,-174.847390613,49.9053142235,0.00831235517433,
 ,5.3,0.948889140571,-145.258972016,1.02815733851,-174.474991388,49.9041955468,0.00870091863427,
 ,5.32,0.948921029439,-144.870200256,1.02819189131,-174.086219628,49.9030405431,0.00902522653688,
 ,5.34,0.948926556945,-144.463610132,1.02819788057,-173.679629504,49.9018510064,0.00931808745139,
 ,5.36,0.948905980963,-144.037867039,1.02817558571,-173.253886411,49.9006265939,0.00960161451196,
 ,5.38,0.948859771206,-143.591764203,1.02812551569,-172.807783575,49.8993666163,0.00988492196213,
 ,5.4,0.948788568759,-143.12423836,1.02804836514,-172.340257731,49.8980718898,0.0101630355007,
 ,5.42,0.948693165627,-142.63438437,1.02794499223,-171.850403742,49.896746478,0.0104171198949,
 ,5.44,0.948574504596,-142.121468651,1.02781641851,-171.337488022,49.8953991571,0.0106160149258,
 ,5.46,0.94843369638,-141.584941249,1.02766384747,-170.800960621,49.8940444636,0.0107189555177,
 ,5.48,0.948272048537,-141.024446357,1.02748869591,-170.240465729,49.8927032172,0.0106792445967,
 ,5.5,0.948091099153,-140.439830981,1.02729263039,-169.655850353,49.8914024594,0.0104485587176,
 ,5.52,0.947892647886,-139.831151432,1.02707760093,-169.047170804,49.8901747995,0.00998150650663,
 ,5.54,0.947678777606,-139.198677246,1.02684586437,-168.414696618,49.8890572113,0.00924003561355,
 ,5.56,0.947451861165,-138.542892129,1.02659999181,-167.7589115,49.8880893749,0.00819729841943,
 ,5.58,0.947214549693,-137.864491512,1.02634285584,-167.080510884,49.8873116948,0.00684063892698,
 ,5.6,0.946969740835,-137.164376374,1.02607759617,-166.380395745,49.8867631541,0.00517344715475,
 ,5.62,0.946720527315,-136.443643,1.02580756387,-165.659662371,49.8864791765,0.00321573319798,
 ,5.64,0.946470127994,-135.703568529,1.02553624672,-164.919587901,49.8864896628,0.00100338875691,
 ,5.66,0.946221805014,-134.945592189,1.02526717936,-164.161611561,49.8868173547,-0.001413783169,
 ,5.68,0.945978771687,-134.171292336,1.02500384354,-163.387311707,49.8874766469,-0.00397509050332,
 ,5.7,0.945744096458,-133.38235955,1.02474956404,-162.598378922,49.8884729306,-0.00661276853224,
 ,5.72,0.945520608554,-132.580566237,1.02450740643,-161.796585609,49.8898025128,-0.00925628047401,
 ,5.74,0.94531081087,-131.767733356,1.02428008269,-160.983752728,49.891453106,-0.011836765654,
 ,5.76,0.945116805256,-130.945695075,1.02406987026,-160.161714447,49.8934048456,-0.0142912965851,
 ,5.78,0.944940234632,-130.116262301,1.02387854929,-159.332281673,49.8956317482,-0.0165666258167,
 ,5.8,0.944782245399,-129.281186162,1.02370736197,-158.497205534,49.8981034949,-0.0186221423676,
 ,5.82,0.944643472271,-128.442122583,1.02355699603,-157.658141955,49.9007873973,-0.0204318140341,
 ,5.84,0.944524046238,-127.600599149,1.0234275934,-156.81661852,49.9036503884,-0.0219849640528,
 ,5.86,0.944423624668,-126.757985397,1.02331878282,-155.974004768,49.906660879,-0.0232858159824,
 ,5.88,0.944341440968,-125.915467611,1.02322973367,-155.131486982,49.9097903306,-0.0243518352378,
 ,5.9,0.944276369728,-125.074029013,1.02315922652,-154.290048385,49.913014413,-0.0252109935413,
 ,5.92,0.94422700211,-124.234436059,1.02310573483,-153.45045543,49.9163136556,-0.0258981759325,
 ,5.94,0.944191725643,-123.397231252,1.02306751144,-152.613250624,49.9196735376,-0.0264510299945,
 ,5.96,0.944168802528,-122.562732648,1.02304267338,-151.77875202,49.9230840149,-0.0269056146172,
 ,5.98,0.944156441234,-121.731039865,1.02302927945,-150.947059236,49.9265385311,-0.0272922331953,
 ,6.0,0.944152857336,-120.90204619,1.02302539616,-150.118065561,49.9300326073,-0.0276318285454,
 ,6.02,0.944156321224,-120.075456089,1.02302914941,-149.291475461,49.9335621436,-0.0279332727399,
 ,6.04,0.944165192072,-119.250807256,1.02303876131,-148.466826628,49.9371215957,-0.0281918075295,
 ,6.06,0.944177939161,-118.427496202,1.02305257327,-147.643515573,49.940702199,-0.0283887874177,
 ,6.08,0.944193153016,-117.604806334,1.02306905806,-146.820825705,49.9442904137,-0.0284927584795,
 ,6.1,0.944209549617,-116.781937472,1.02308682439,-145.997956843,49.9478667408,-0.0284617843609,
 ,6.12,0.944225971169,-115.958035796,1.02310461777,-145.174055168,49.9514050319,-0.0282468193764,
 ,6.14,0.944241386549,-115.132223331,1.02312132092,-144.348242702,49.9548723672,-0.0277958383144,
 ,6.16,0.944254893718,-114.303626154,1.02313595645,-143.519645525,49.9582295343,-0.0270583713309,
 ,6.18,0.944265725228,-113.471400683,1.0231476928,-142.687420055,49.9614320846,-0.0259900639541,
 ,6.2,0.944273256773,-112.63475749,1.02315585351,-141.850776862,49.9644319009,-0.0245568864714,
 ,6.22,0.944277017583,-111.792982219,1.02315992849,-141.00900159,49.9671791663,-0.0227386503992,
 ,6.24,0.944276700672,-110.945453315,1.02315958511,-140.161472686,49.9696245942,-0.0205315470809,
 ,6.26,0.944272170496,-110.091656339,1.02315467649,-139.30767571,49.9717217537,-0.0179494989957,
 ,6.28,0.944263465561,-109.231194745,1.02314524436,-138.447214117,49.9734293208,-0.0150242027363,
 ,6.3,0.944250793958,-108.363797075,1.0231315142,-137.579816446,49.9747130819,-0.0118038389647,
 ,6.32,0.944234520513,-107.489320577,1.02311388131,-136.705339949,49.9755475376,-0.00835052416397,
 ,6.34,0.944215145167,-106.607751355,1.02309288738,-135.823770727,49.975916979,-0.0047366762693,
 ,6.36,0.944193273267,-105.719201162,1.02306918835,-134.935220534,49.9758159488,-0.00104055493238,
 ,6.38,0.944169579329,-104.823901075,1.02304351507,-134.039920446,49.9752490449,0.00265868988885,
 ,6.4,0.944144766698,-103.922192298,1.02301662965,-133.13821167,49.9742300779,0.00628607735669,
 ,6.42,0.944119526,-103.014514428,1.02298928039,-132.2305338,49.9727806442,0.00977555883311,
 ,6.44,0.944094495562,-102.101391548,1.02296215897,-131.31741092,49.9709282258,0.0130740930358,
 ,6.46,0.944070226767,-101.183416571,1.02293586281,-130.399435943,49.9687039754,0.0161446545174,
 ,6.48,0.944047154286,-100.261233999,1.0229108629,-129.477253371,49.9661404577,0.0189674642947,
 ,6.5,0.944025584138,-99.3355226178,1.02288749083,-128.551541989,49.9632690851,0.02154208175,
 ,6.52,0.944005683756,-98.4069773248,1.02286592801,-127.622996696,49.9601183016,0.0238839003232,
 ,6.54,0.943987490368,-97.4762913989,1.02284621478,-126.69231077,49.9567117723,0.0260233035494,
 ,6.56,0.943970927052,-96.5441395539,1.0228282678,-125.760158926,49.9530673263,0.0280011048829,
 ,6.58,0.943955824476,-95.6111621681,1.02281190359,-124.82718154,49.9491965162,0.0298639343555,
 ,6.6,0.943941948285,-94.6779511491,1.02279686821,-123.893970521,49.9451048392,0.031659176047,
 ,6.62,0.943929028478,-93.7450378185,1.02278286911,-122.96105719,49.9407925943,0.0334299298591,
 ,6.64,0.943916787426,-92.8128831257,1.02276960547,-122.028902497,49.9362562987,0.0352103870752,
 ,6.66,0.943904963178,-91.8818703935,1.02275679345,-121.097889765,49.931490538,0.0370220070173,
 ,6.68,0.943893325313,-90.9523007041,1.02274418338,-120.168320076,49.9264900865,0.0388708307936,
 ,6.7,0.943881681499,-90.0243909333,1.02273156686,-119.240410305,49.9212521079,0.0407461616643,
 ,6.72,0.943869874121,-89.0982743453,1.02271877312,-118.314293717,49.9157782459,0.0426207168469,
 ,6.74,0.943857767634,-88.1740035759,1.02270565529,-117.390022947,49.9100764216,0.0444522267028,
 ,6.76,0.943845228664,-87.251555757,1.02269206884,-116.467575129,49.9041621826,0.0461863340846,
 ,6.78,0.943832101985,-86.3308394888,1.02267784558,-115.54685886,49.8980594881,0.0477605387647,
 ,6.8,0.943818185641,-85.4117032756,1.0226627667,-114.627722647,49.8918008916,0.0491086385072,
 ,6.82,0.943803202578,-84.4939444458,1.02264653198,-113.709963817,49.8854273242,0.0501643841544,
 ,6.84,0.943786792233,-83.5773197322,1.02262875075,-112.793339104,49.8789866873,0.0508691858688,
 ,6.86,0.943768522392,-82.6615572426,1.02260895468,-111.877576614,49.8725319469,0.0511767371136,
 ,6.88,0.943747904561,-81.7463681216,1.02258661448,-110.962387493,49.86611926,0.0510547909601,
 ,6.9,0.943724420258,-80.8314582604,1.02256116835,-110.047477632,49.8598058187,0.0504872060612,
 ,6.92,0.943697558835,-79.9165400066,1.02253206298,-109.132559378,49.8536475847,0.0494751630472,
 ,6.94,0.943666864203,-79.0013437081,1.02249880418,-108.21736308,49.8476971192,0.0480370491729,
 ,6.96,0.943631986357,-78.0856289125,1.02246101272,-107.301648284,49.842001687,0.046206973503,
 ,6.98,0.943592732661,-77.1691950291,1.02241847985,-106.385214401,49.8366017815,0.0440320482337,
 ,7.0,0.943549113512,-76.251891236,1.02237121685,-105.467910608,49.8315301823,0.0415686698442,
 ,7.02,0.943501377207,-75.333625383,1.02231949275,-104.549644755,49.8268116143,0.0388781118549,
 ,7.04,0.943450029744,-74.4143716157,1.02226385583,-103.630390987,49.8224630239,0.0360218003157,
 ,7.06,0.943395836575,-73.4941764295,1.02220513548,-102.710195801,49.8184944373,0.0330566765112,
 ,7.08,0.943339805062,-72.5731628657,1.02214442321,-101.789182237,49.8149103119,0.0300310528594,
 ,7.1,0.943283148186,-71.651532584,1.02208303334,-100.867551956,49.81171125,0.0269813343889,
 ,7.12,0.943227231899,-70.7295655971,1.02202244593,-99.9455849687,49.8088959059,0.0239299093195,
 ,7.14,0.94317351004,-69.8076175258,1.02196423626,-99.0236368974,49.8064629016,0.020884411507,
 ,7.16,0.943123451903,-68.8861143267,1.02190999637,-98.1021336983,49.8044125616,0.017838432419,
 ,7.18,0.943078468184,-67.9655445549,1.0218612548,-97.1815639265,49.8027482954,0.0147736227296,
 ,7.2,0.943039841083,-67.0464493388,1.02181940088,-96.2624687104,49.8014774876,0.0116629886801,
 ,7.22,0.943008663852,-66.1294103586,1.02178561916,-95.3454297302,49.8006118034,0.0084750720822,
 ,7.24,0.942985794106,-65.2150362198,1.02176083893,-94.4310555914,49.8001668728,0.00517861935533,
 ,7.26,0.942971823886,-64.3039477004,1.02174570167,-93.5199670719,49.8001613729,0.00174730365117,
 ,7.28,0.94296706793,-63.3967624071,1.02174054841,-92.6127817787,49.8006155837,-0.00183593186493,
 ,7.3,0.942971570024,-62.4940794146,1.0217454266,-91.7100987862,49.8015495393,-0.00557529524834,
 ,7.32,0.942985125806,-61.5964644665,1.0217601148,-90.8124838381,49.8029809275,-0.00945963682605,
 ,7.34,0.943007319119,-60.7044362964,1.02178416209,-89.920455668,49.8049229128,-0.0134612121304,
 ,7.36,0.943037568015,-59.8184545816,1.02181693792,-89.0344739532,49.8073820601,-0.0175358050215,
 ,7.38,0.943075175984,-58.9389099647,1.02185768758,-88.1549293363,49.8103565259,-0.0216241866017,
 ,7.4,0.943119383774,-58.066116486,1.0219055884,-87.2821358576,49.8138346636,-0.0256547834164,
 ,7.42,0.943169417522,-57.2003066514,1.02195980186,-86.416326023,49.8177941535,-0.0295473435431,
 ,7.44,0.943224529538,-56.3416292359,1.02201951781,-85.5576486075,49.822201734,-0.0332173250837,
 ,7.46,0.943284029148,-55.4901497919,1.0220839879,-84.7061691635,49.8270135631,-0.0365806892312,
 ,7.48,0.94334730214,-54.6458537051,1.02215254658,-83.8618730767,49.8321761988,-0.03955875871,
 ,7.5,0.943413818709,-53.8086515321,1.0222246198,-83.0246709037,49.8376281414,-0.042082800563,
 ,7.52,0.943483130969,-52.9783862614,1.02229972226,-82.194405633,49.8433018413,-0.0440980089149,
 ,7.54,0.943554862191,-52.1548420798,1.02237744576,-81.3708614514,49.8491260433,-0.0455665981921,
 ,7.56,0.94362869065,-51.3377541924,1.02245744169,-80.5537735639,49.8550283091,-0.0464697707851,
 ,7.58,0.943704331381,-50.526819243,1.02253940129,-79.7428386146,49.860937545,-0.046808395691,
 ,7.6,0.943781519138,-49.7217059056,1.02262303715,-78.9377252772,49.8667863593,-0.0466023253922,
 ,7.62,0.943859995463,-48.9220652623,1.02270806922,-78.1380846339,49.8725130816,-0.0458883835341,
 ,7.64,0.943939502036,-48.1275406448,1.02279421761,-77.3435600164,49.8780633044,-0.0447171687003,
 ,7.66,0.944019781506,-47.3377766816,1.02288120345,-76.5537960532,49.8833908444,-0.0431489288149,
 ,7.68,0.944100585895,-46.5524273575,1.02296875807,-75.7684467291,49.8884580717,-0.0412488531634,
 ,7.7,0.944181691575,-45.7711629482,1.02305663915,-74.9871823198,49.8932356104,-0.0390821914166,
 ,7.72,0.944262918876,-44.9936757396,1.02314465201,-74.2096951112,49.8977014697,-0.0367096310749,
 ,7.74,0.944344153748,-44.2196844695,1.02323267307,-73.4357038411,49.9018397162,-0.0341833416227,
 ,7.76,0.944425368576,-43.4489374546,1.02332067241,-72.6649568262,49.9056388358,-0.0315440272444,
 ,7.78,0.94450663928,-42.6812143774,1.0234087323,-71.897233749,49.9090899589,-0.0288192283902,
 ,7.8,0.944588156252,-41.9163267199,1.02349705903,-71.1323460915,49.9121851288,-0.0260229884868,
 ,7.82,0.944670227288,-41.1541168481,1.02358598611,-70.3701362197,49.9149157838,-0.0231568705403,
 ,7.84,0.944753271444,-40.394455767,1.0236759676,-69.6104751386,49.9172715968,-0.0202121838453,
 ,7.86,0.944837803631,-39.6372395925,1.02376756142,-68.8532589641,49.91923978,-0.0171731758621,
 ,7.88,0.944924410536,-38.8823848133,1.02386140329,-68.0984041849,49.9208049157,-0.0140208673736,
 ,7.9,0.94501371919,-38.1298224476,1.0239581726,-67.3458418192,49.9219493246,-0.0107371650427,
 ,7.92,0.945106360027,-37.3794912215,1.02405855245,-66.5955105931,49.9226539394,-0.00730889074909,
 ,7.94,0.945202921002,-36.631329416,1.02416317993,-65.8473487876,49.9228997872,-0.00373241035993,
 ,7.96,0.945303912132,-35.8852668758,1.02427260765,-65.1012862474,49.9226692481,-1.35148682888e-05,
 ,7.98,0.945409740688,-35.1412174636,1.0243872769,-64.3572368352,49.9219476147,0.00383004074221,
 ,8.0,0.945520660173,-34.3990691495,1.02450746236,-63.6150885211,49.9207255275,0.00776382125763,
 ,8.02,0.94563673609,-33.6586747045,1.02463323502,-62.8746940761,49.9190004419,0.0117407416267,
 ,8.04,0.9457578401,-32.9198438663,1.0247644558,-62.1358632379,49.9167776037,0.0157035278221,
 ,8.06,0.945883626912,-32.182334583,1.02490075058,-61.3983539546,49.9140712861,0.0195855410087,
 ,8.08,0.946013533566,-31.4458459703,1.02504150936,-60.6618653419,49.9109049496,0.023316042366,
 ,8.1,0.946146784646,-30.7100120615,1.02518589195,-59.9260314331,49.9073110398,0.0268240097641,
 ,8.12,0.946282404181,-29.9743967464,1.02533284086,-59.1904161179,49.903330216,0.0300424425892,
 ,8.14,0.946419234223,-29.2384902168,1.02548110139,-58.4545095884,49.8990100274,0.0329126833344,
 ,8.16,0.946555958883,-28.501707125,1.02562924774,-57.7177264966,49.8944031378,0.0353882381955,
 ,8.18,0.946691132429,-27.7633866167,1.0257757134,-56.9794059883,49.8895652295,0.0374377308399,
 ,8.2,0.946823210066,-27.0227943539,1.02591882453,-56.2388137255,49.8845527504,0.0390467038336,
 ,8.22,0.946950580096,-26.2791265853,1.02605683478,-55.4951459569,49.8794206876,0.0402180742188,
 ,8.24,0.947071596353,-25.5315162545,1.02618796048,-54.747535626,49.8742205511,0.0409711680557,
 ,8.26,0.947184610078,-24.7790410745,1.02631041513,-53.9950604461,49.8689987373,0.0413393920894,
 ,8.28,0.947288000669,-24.020733432,1.02642244275,-53.2367528036,49.8637954082,0.0413667328579,
 ,8.3,0.947380205012,-23.2555919295,1.02652234966,-52.4716113011,49.8586439785,0.0411033887972,
 ,8.32,0.947459744287,-22.4825942775,1.02660853347,-51.6986136491,49.8535712812,0.0406006810861,
 ,8.34,0.947525235291,-21.7007105018,1.02667949546,-50.9167298734,49.8485987148,0.0399042321013,
 ,8.36,0.947575419127,-20.9089177322,1.02673387154,-50.1249371038,49.8437431395,0.0390534301391,
 ,8.38,0.947609208148,-20.1062166247,1.02677048323,-49.3222359963,49.8390181263,0.0380784874291,
 ,8.4,0.947625712735,-19.2916472132,1.02678836658,-48.5076665848,49.8344361318,0.0369952019543,
 ,8.42,0.94762426077,-18.4643045455,1.02678679332,-47.6803239171,49.830010665,0.0358032348933,
 ,8.44,0.947604413482,-17.6233539787,1.02676528803,-46.8393733503,49.8257582378,0.0344866158102,
 ,8.46,0.947565977829,-16.7680458193,1.02672364154,-45.9840651909,49.8216999669,0.0330157392458,
 ,8.48,0.947509015042,-15.8977289795,1.0266619202,-45.1137483511,49.8178626937,0.0313505732541,
 ,8.5,0.947433844756,-15.0118633335,1.02658047035,-44.2278827051,49.8142795211,0.029444806914,
 ,8.52,0.947341044042,-14.1100304652,1.02647991726,-43.3260498368,49.8109897131,0.0272505896833,
 ,8.54,0.947231440661,-13.1919425209,1.02636115784,-42.4079618925,49.8080379576,0.0247234706295,
 ,8.56,0.947106100091,-12.2574489009,1.02622534659,-41.4734682725,49.8054730402,0.0218271439178,
 ,8.58,0.946966306294,-11.3065405694,1.02607387471,-40.522559941,49.8033460236,0.0185376409634,
 ,8.6,0.946813536636,-10.3393518082,1.025908343,-39.5553711797,49.8017080573,0.0148466683176,
 ,8.62,0.946649431886,-9.35615930996,1.02573052928,-38.5721786816,49.8006079704,0.0107638631091,
 ,8.64,0.946475762589,-8.35737858494,1.02554235202,-37.5733979565,49.8000898122,0.00631781679577,
 ,8.66,0.94629439326,-7.34355773589,1.02534583148,-36.5595771075,49.8001905088,0.00155579894619,
 ,8.68,0.946107245873,-6.31536874425,1.02514305019,-35.5313881158,49.8009377968,-0.00345780512453,
 ,8.7,0.945916263814,-5.27359648246,1.0249361139,-34.489615854,49.8023485801,-0.00864424551141,
 ,8.72,0.945723377162,-4.21912572859,1.0247271139,-33.4351451002,49.8044278232,-0.0139141666381,
 ,8.74,0.945530469776,-3.15292650254,1.02451809144,-32.3689458741,49.8071680626,-0.0191721137188,
 ,8.76,0.945339348387,-2.07603806873,1.02431100417,-31.2920574403,49.8105495655,-0.0243214597194,
 ,8.78,0.945151713747,-0.989551963461,1.02410769493,-30.2055713351,49.8145411229,-0.029269380561,
 ,8.8,0.944969133959,0.105405589145,1.02390986281,-29.1106137824,49.8191014059,-0.0339314908127,
 ,8.82,0.944793020231,1.20769150662,1.02371903691,-28.008327865,49.8241807763,-0.038235771208,
 ,8.84,0.944624605598,2.3161635545,1.02353655328,-26.8998558171,49.8297233999,-0.0421254736911,
 ,8.86,0.944464927362,3.42969755885,1.02336353586,-25.7863218127,49.8356694917,-0.0455607757817,
 ,8.88,0.944314814184,4.54720375441,1.02320088254,-24.6688156172,49.8419575106,-0.0485190665507,
 ,8.9,0.944174878765,5.66764190383,1.02304925721,-23.5483774678,49.8485261343,-0.0509938710863,
 ,8.92,0.944045516911,6.79003483983,1.02290908874,-22.4259845318,49.8553158635,-0.0529925465265,
 ,8.94,0.943926913457,7.91348011183,1.02278057741,-21.3025392598,49.8622701502,-0.0545329971408,
 ,8.96,0.94381905509,9.03715946364,1.02266370878,-20.178859908,49.8693359872,-0.0556397458609,
 ,8.98,0.943721749611,10.1603459295,1.0225582746,-19.0556734421,49.8764639523,-0.056339754897,
 ,9.0,0.943634650723,11.2824084094,1.02246389966,-17.9336109622,49.883607753,-0.0566584025915,
 ,9.02,0.943557287044,12.4028136679,1.02238007318,-16.8132057037,49.8907233627,-0.0566159967238,
 ,9.04,0.943489093829,13.5211257891,1.02230618325,-15.6948935825,49.8977678769,-0.0562251408772,
 ,9.06,0.943429445897,14.6370032063,1.02224155245,-14.5790161653,49.9046982398,-0.0554891796888,
 ,9.08,0.943377690316,15.750193503,1.02218547332,-13.4658258686,49.9114700006,-0.0544018431617,
 ,9.1,0.943333177746,16.8605262472,1.02213724227,-12.3554931244,49.9180362547,-0.0529481022902,
 ,9.12,0.943295291542,17.9679041731,1.02209619113,-11.2481151985,49.9243469049,-0.0511061483052,
 ,9.14,0.943263474038,19.072293056,1.02206171566,-10.1437263156,49.9303483526,-0.0488503222024,
 ,9.16,0.943237249559,20.1737106522,1.02203330044,-9.04230871944,49.9359836939,-0.0461547521796,
 ,9.18,0.943216243797,21.2722150865,1.0220105399,-7.94380428509,49.9411934536,-0.0429974040003,
 ,9.2,0.943200199161,22.367893081,1.02199315493,-6.84812629064,49.9459168472,-0.0393642126977,
 ,9.22,0.943188985683,23.4608484189,1.0219810047,-5.75517095266,49.950093515,-0.0352529445872,
 ,9.24,0.943182607079,24.5511910418,1.02197409324,-4.66482832978,49.9536656284,-0.0306764393927,
 ,9.26,0.943181201617,25.6390271631,1.02197257037,-3.57699220847,49.9565802285,-0.0256649076336,
 ,9.28,0.94318503759,26.7244507657,1.02197672679,-2.49156860593,49.9587916264,-0.0202670116694,
 ,9.3,0.943194503427,27.8075368101,1.02198698339,-1.40848256147,49.9602636766,-0.0145495409246,
 ,9.32,0.943210091494,28.8883365075,1.02200387365,-0.327682864068,49.9609717734,-0.00859591894397,
 ,9.34,0.943232351612,29.9668766691,1.02202799333,0.750857297516,49.9609050999,-0.00250708597292,
 ,9.36,0.943261877289,31.0431601028,1.02205998552,1.82714073124,49.9600666487,0.00361126344695,
 ,9.38,0.943299336515,32.1171635524,1.02210057401,2.90114418083,49.9584718523,0.00965752107778,
 ,9.4,0.94334541921,33.1888434979,1.02215050635,3.97282412633,49.9561491385,0.015529115603,
 ,9.42,0.943400825577,34.258141806,1.02221054125,5.04212243437,49.9531383905,0.0211315047297,
 ,9.44,0.943466229522,35.3249941437,1.02228140891,6.10897477215,49.9494889866,0.0263830593102,
 ,9.46,0.943542233833,36.3893403752,1.02236376246,7.17332100362,49.9452572076,0.031220224959,
 ,9.48,0.943629332002,37.4511358748,1.02245813662,8.2351165032,49.9405031909,0.0356015237223,
 ,9.5,0.943727873324,38.5103636435,1.02256490988,9.29434427194,49.9352877785,0.0395094353885,
 ,9.52,0.943838030964,39.5670468628,1.02268426986,10.3510274912,49.9296695341,0.0429501329202,
 ,9.54,0.943959773131,40.6212614616,1.02281618211,11.40524209,49.9237021767,0.0459511982654,
 ,9.56,0.944092837662,41.6731482589,1.02296036257,12.4571288873,49.9174326313,0.0485576034316,
 ,9.58,0.944236710537,42.7229242463,1.02311625428,13.5069048747,49.910899836,0.0508263885997,
 ,9.6,0.944390609201,43.7708925839,1.02328300931,14.5548732123,49.9041343693,0.0528205646206,
 ,9.62,0.944553471751,44.8174509048,1.02345947706,15.6014315332,49.8971588909,0.0546028008083,
 ,9.64,0.944723953248,45.8630975503,1.02364420022,16.6470781787,49.8899893188,0.0562294363058,
 ,9.66,0.944900430327,46.9084353962,1.02383541982,17.6924160246,49.8826366143,0.0577452872875,
 ,9.68,0.945081015081,47.9541729785,1.02403109025,18.7381536069,49.875109002,0.0591796272039,
 ,9.7,0.945263578725,49.0011226862,1.02422890487,19.7851033146,49.867414425,0.0605436056873,
 ,9.72,0.945445784977,50.0501958615,1.02442633225,20.8341764899,49.8595630289,0.0618292425397,
 ,9.74,0.945625130467,51.1023949303,1.02462065988,21.8863755587,49.8515695506,0.0630095484987,
 ,9.76,0.945798993102,52.1588024123,1.02480904664,22.9427830407,49.843455248,0.0640412110789,
 ,9.78,0.945964693728,53.2205661668,1.02498858954,24.0045467952,49.8352490858,0.0648690910255,
 ,9.8,0.946119556839,54.2888821188,1.02515638959,25.0728627472,49.8269885788,0.0654296767051,
 ,9.82,0.946260969313,55.3649745877,1.02530961537,26.1489552161,49.8187199507,0.0656558934349,
 ,9.84,0.946386436531,56.4500744213,1.02544556385,27.2340550497,49.8104975465,0.0654826056456,
 ,9.86,0.946493629122,57.5453957154,1.02556171108,28.3293763439,49.8023826447,0.0648515202643,
 ,9.88,0.94658040068,58.6521130725,1.02565573136,29.4360937009,49.7944419327,0.0637148367799,
 ,9.9,0.946644849919,59.771335132,1.02572556455,30.5553157604,49.786744783,0.0620426952501,
 ,9.92,0.946685380026,60.9040776129,1.02576948046,31.6880582413,49.7793606673,0.0598245489986,
 ,9.94,0.946700720859,62.0512385719,1.02578610283,32.8352192003,49.7723569125,0.0570682153589,
 ,9.96,0.946689918691,63.2135764026,1.02577439827,33.997557031,49.7657971836,0.0537952091581,
