Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),
Configuration Field Inputs,50,50,3,0,0,15,V1,v,10000,I2,c,100,I3,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Frequency,ROCOF,
 ,0.88,0.941632911122,111.513756312,0.151514273025,143.85101183,0.386073343117,-76.3251607395,49.8913257059,0.0279131939934,
 ,0.9,0.941388235833,112.299194905,0.155817034356,144.405450323,0.389701915955,-75.1985532697,49.8881695566,0.0259622778098,
 ,0.92,0.941181253606,113.053800944,0.159546070574,144.986001636,0.392829354947,-74.1485733933,49.8855411731,0.0225186231736,
 ,0.94,0.941012108266,113.775911303,0.162694407363,145.584601845,0.395447908904,-73.1753887906,49.8836020822,0.0177229493369,
 ,0.96,0.940878521916,114.464391499,0.165279795443,146.194863997,0.397569612549,-72.2769286668,49.8824885687,0.0117554971478,
 ,0.98,0.940775945314,115.118672225,0.167342406406,146.812021105,0.399224483936,-71.4490614789,49.8823086066,0.00482601433302,
 ,1.0,0.94069802262,115.738766131,0.168941558428,147.432584733,0.400458340657,-70.685900661,49.8831397809,-0.0028347844821,
 ,1.02,0.94063729911,116.325263017,0.170151589534,148.053795649,0.401330251971,-69.9802298469,49.885027909,-0.0109817700204,
 ,1.04,0.940586065759,116.8793023,0.17105703976,148.672971285,0.401909602056,-69.3240205864,49.8879861415,-0.0193601568975,
 ,1.06,0.940537218066,117.402522804,0.171747364039,149.286876901,0.402272736008,-68.7089994304,49.8919944552,-0.0277092180792,
 ,1.08,0.940485009637,117.896991494,0.17231146693,149.891253629,0.402499200431,-68.1272103547,49.8969995956,-0.0357659700692,
 ,1.1,0.940425602693,118.365114592,0.172832409826,150.48061849,0.402667665969,-67.5715152877,49.9029156503,-0.0432697904448,
 ,1.12,0.940357353689,118.809536093,0.173382667739,151.048405488,0.402851710113,-67.0359815309,49.9096254959,-0.0499686226761,
 ,1.14,0.940280815839,119.23302967,0.174020286078,151.587447909,0.403115719605,-66.5161200384,49.9169833644,-0.0556269731437,
 ,1.16,0.940198483781,119.638390062,0.174786201055,152.090724868,0.403511219054,-66.008960719,49.9248187039,-0.0600354222867,
 ,1.18,0.94011434131,120.028329323,0.175702852163,152.552230909,0.404073931326,-65.5129760658,49.932941397,-0.0630209442679,
 ,1.2,0.940033296022,120.405382125,0.176774060679,152.967795722,0.40482182342,-65.0278872591,49.941148249,-0.0644570228181,
 ,1.22,0.939960592506,120.771822915,0.177986011297,153.335692001,0.40575429925,-64.5544023751,49.9492305041,-0.0642724126119,
 ,1.24,0.939901289156,121.129596686,0.179309085475,153.65691883,0.406852586895,-64.0939411201,49.956982012,-0.062457452796,
 ,1.26,0.939859865193,121.480264393,0.180700268676,153.935119762,0.408081253741,-63.648393991,49.9642075733,-0.059067087161,
 ,1.28,0.939839997655,121.824963791,0.182105882246,154.176167625,0.409390686752,-63.2199481982,49.9707309617,-0.0542201366305,
 ,1.3,0.939844516837,122.164386426,0.183464452261,154.387504387,0.410720307604,-62.8109924448,49.9764021435,-0.0480948192293,
 ,1.32,0.939875517403,122.498771501,0.184709595847,154.577354445,0.412002256893,-62.4240927118,49.9811032989,-0.0409209210437,
 ,1.34,0.93993457554,122.827917147,0.185772859232,154.753933008,0.413165275205,-62.0620158233,49.9847533478,-0.0329693080257,
 ,1.36,0.940023004716,123.151209171,0.186586471378,154.924753461,0.41413852581,-61.7277692656,49.9873108037,-0.0245395965967,
 ,1.38,0.940142077276,123.467666649,0.187085983317,155.096107123,0.414855137878,-61.4246250443,49.9887748738,-0.0159467863256,
